stateCode,stateNameEnglish,localBodyCode,localBodyNameEnglish,localBodyTypeName,pincode
23,"Madhya Pradesh",250929,Jirapur,"Town Panchayat",465691
23,"Madhya Pradesh",250804,"Khand - Bansagar","Town Panchayat",484776
23,"Madhya Pradesh",250923,Khandwa,"Municipal Corporations",450001
23,"Madhya Pradesh",250918,Khetia,"Town Panchayat",451881
23,"Madhya Pradesh",250930,Khilchipur,"Town Panchayat",465679
23,"Madhya Pradesh",250966,Khirkiya,"Town Panchayat",461441
23,"Madhya Pradesh",250758,Khurai,Municipality,470117
23,"Madhya Pradesh",251031,Lakhnadon,"Town Panchayat",480886
23,"Madhya Pradesh",290253,Lidhorakhas,"Town Panchayat",472331
23,"Madhya Pradesh",250869,Loharda,"Town Panchayat",454335
23,"Madhya Pradesh",250928,Machalpur,"Town Panchayat",451225
23,"Madhya Pradesh",299255,Madhusudangarh,"Town Panchayat",473287
23,"Madhya Pradesh",299299,Magroni,"Town Panchayat",473865
23,"Madhya Pradesh",250740,Maharajpur,Municipality,471501
23,"Madhya Pradesh",250849,Mahidpur,Municipality,456443
23,"Madhya Pradesh",298924,Malanpur,"Town Panchayat",477117
23,"Madhya Pradesh",250828,Malhargarh,"Town Panchayat",458389
23,"Madhya Pradesh",250889,Mandav,"Town Panchayat",454010
23,"Madhya Pradesh",250959,Mandideep,Municipality,462046
23,"Madhya Pradesh",250793,Mangawan,"Town Panchayat",486111
23,"Madhya Pradesh",250906,Manpur,"Town Panchayat",455111
23,"Madhya Pradesh",250906,Manpur,"Town Panchayat",453661
23,"Madhya Pradesh",273379,"Meghnagar New","Town Panchayat",457779
23,"Madhya Pradesh",299289,Mohna,"Town Panchayat",475330
23,"Madhya Pradesh",250922,Mundi,"Town Panchayat",450112
23,"Madhya Pradesh",250782,Nagod,"Town Panchayat",485446
23,"Madhya Pradesh",250855,Nalkheda,"Town Panchayat",465445
23,"Madhya Pradesh",250974,Narmadapuram,Municipality,461001
23,"Madhya Pradesh",274350,Nemawar,"Town Panchayat",455001
23,"Madhya Pradesh",274350,Nemawar,"Town Panchayat",455111
23,"Madhya Pradesh",293827,Orchha,"Town Panchayat",472246
23,"Madhya Pradesh",250935,Pachore,"Town Panchayat",465683
23,"Madhya Pradesh",250924,Pandhana,"Town Panchayat",450661
23,"Madhya Pradesh",250917,Pansemal,"Town Panchayat",451770
23,"Madhya Pradesh",253197,Pasan,Municipality,484336
23,"Madhya Pradesh",250985,Patan,"Town Panchayat",483113
23,"Madhya Pradesh",250710,"Pichhore Shivpuri","Town Panchayat",473995
23,"Madhya Pradesh",250836,Piploda,"Town Panchayat",457331
23,"Madhya Pradesh",299252,Piprai,"Town Panchayat",473440
23,"Madhya Pradesh",250864,Polaykalan,"Town Panchayat",465116
23,"Madhya Pradesh",250676,Porsa,Municipality,476115
23,"Madhya Pradesh",250742,Rajnagar,"Town Panchayat",471625
23,"Madhya Pradesh",250883,Ranapur,"Town Panchayat",457993
23,"Madhya Pradesh",250843,Ratlam,"Municipal Corporations",457001
23,"Madhya Pradesh",250797,Rewa,"Municipal Corporations",486001
23,"Madhya Pradesh",250895,"Runji -Gautampura","Town Panchayat",453220
23,"Madhya Pradesh",262993,Samsabad,"Town Panchayat",464111
23,"Madhya Pradesh",300386,Sarai,"Town Panchayat",486881
23,"Madhya Pradesh",248069,Sarni,Municipality,460447
23,"Madhya Pradesh",263155,"Sarwaniya Maharaj","Town Panchayat",458220
23,"Madhya Pradesh",250898,Sawer,"Town Panchayat",453551
23,"Madhya Pradesh",250807,Shahdol,Municipality,484001
23,"Madhya Pradesh",250705,Shivpuri,Municipality,473551
23,"Madhya Pradesh",250983,Sihora,Municipality,483225
23,"Madhya Pradesh",298918,Sirali,"Town Panchayat",461335
23,"Madhya Pradesh",250853,Soyatkalan,"Town Panchayat",465449
23,"Madhya Pradesh",250958,Sultanpur,"Town Panchayat",464986
23,"Madhya Pradesh",290381,Suwasra,"Town Panchayat",458888
23,"Madhya Pradesh",290271,"Tonk Khurd","Town Panchayat",455116
23,"Madhya Pradesh",250851,Ujjain,"Municipal Corporations",456010
23,"Madhya Pradesh",250672,Vijaypur,"Town Panchayat",476332
27,Maharashtra,251323,Achalpur,Municipality,444806
27,Maharashtra,251562,Ahmadpur,Municipality,413515
27,Maharashtra,251581,Akkalkot,Municipality,413216
27,Maharashtra,251485,Ambarnath,Municipality,421501
27,Maharashtra,258020,Ardhapur,"Town Panchayat",431704
27,Maharashtra,301085,"Bahadura Nagar Panchayat","Town Panchayat",440034
27,Maharashtra,251375,Bhadravati,Municipality,442902
27,Maharashtra,248078,Bhandara,Municipality,441904
27,Maharashtra,251477,Bhiwandi,"Municipal Corporations",421308
27,Maharashtra,263363,Bhiwapur,"Town Panchayat",441201
27,Maharashtra,251422,Bhokardan,Municipality,431002
27,Maharashtra,251557,Bid,Municipality,431122
27,Maharashtra,251406,Biloli,Municipality,431710
27,Maharashtra,276272,Bodwad,"Town Panchayat",425310
27,Maharashtra,251520,Chakan,Municipality,410501
27,Maharashtra,276375,Chakur,"Town Panchayat",413513
27,Maharashtra,251296,Chalisgaon,Municipality,424101
27,Maharashtra,251330,Chandur,Municipality,444904
27,Maharashtra,276281,Chandwad,Municipality,423101
27,Maharashtra,265713,Chimur,Municipality,442903
27,Maharashtra,251283,Chopda,Municipality,425107
27,Maharashtra,251337,Deoli,Municipality,442101
27,Maharashtra,259684,Devrukh,"Town Panchayat",415804
27,Maharashtra,251282,Dhule,"Municipal Corporations",424311
27,Maharashtra,251282,Dhule,"Municipal Corporations",424002
27,Maharashtra,251390,Digras,Municipality,445203
27,Maharashtra,251292,Erandol,Municipality,425109
27,Maharashtra,303134,"Fursungi Uruli Devachi",Municipality,412308
27,Maharashtra,251631,Gadhinglaj,Municipality,416502
27,Maharashtra,251488,"Greater Mumbai","Municipal Corporations",400012
27,Maharashtra,251488,"Greater Mumbai","Municipal Corporations",400030
27,Maharashtra,251488,"Greater Mumbai","Municipal Corporations",400025
27,Maharashtra,251411,Hingoli,Municipality,431513
27,Maharashtra,251619,Ichalkaranji,"Municipal Corporations",416115
27,Maharashtra,251445,Igatpuri,Municipality,422403
27,Maharashtra,251423,Jalna,"Municipal Corporations",431203
27,Maharashtra,251453,Jawhar,Municipality,401603
27,Maharashtra,266073,"Kalamb Nagar Panchayat","Town Panchayat",445401
27,Maharashtra,251483,Kalyan-Dombivli,"Municipal Corporations",421102
27,Maharashtra,251483,Kalyan-Dombivli,"Municipal Corporations",421201
27,Maharashtra,251609,Kankavli,"Town Panchayat",416602
27,Maharashtra,251498,Karjat,Municipality,410201
27,Maharashtra,275729,Karjat,"Town Panchayat",414402
27,Maharashtra,251341,Katol,Municipality,441302
27,Maharashtra,276267,Khalapur,"Town Panchayat",410202
27,Maharashtra,251302,Khamgaon,Municipality,444303
27,Maharashtra,251345,Khapa,Municipality,441101
27,Maharashtra,251558,"Kille Dharur",Municipality,431124
27,Maharashtra,276381,Koregaon,"Town Panchayat",415501
27,Maharashtra,251622,Kurundvad,Municipality,416106
27,Maharashtra,251607,Lanja,"Town Panchayat",416701
27,Maharashtra,276302,Madha,"Town Panchayat",413209
27,Maharashtra,251584,Mahabaleshwar,Municipality,412806
27,Maharashtra,276309,Mahagaon,"Town Panchayat",445205
27,Maharashtra,298893,"Mahalung Shripur",Municipality,413112
27,Maharashtra,251556,Majalgaon,Municipality,431131
27,Maharashtra,276293,Malegaon,"Town Panchayat",413115
27,Maharashtra,276295,Mandangad,"Town Panchayat",415203
27,Maharashtra,251580,Mangalvedhe,Municipality,413305
27,Maharashtra,276371,Mantha,"Town Panchayat",431504
27,Maharashtra,276310,Maregaon,"Town Panchayat",445303
27,Maharashtra,276301,Mohol,Municipality,413213
27,Maharashtra,251325,Morshi,Municipality,444905
27,Maharashtra,251339,Mowad,Municipality,441303
27,Maharashtra,251362,Nagpur,"Municipal Corporations",440029
27,Maharashtra,251362,Nagpur,"Municipal Corporations",440001
27,Maharashtra,251401,Nanded-Waghala,"Municipal Corporations",431601
27,Maharashtra,251278,Nandurbar,Municipality,425412
27,Maharashtra,300384,Natepute,"Town Panchayat",413214
27,Maharashtra,251564,Nilanga,Municipality,413521
27,Maharashtra,276297,Palam,"Town Panchayat",431720
27,Maharashtra,276350,Palus,Municipality,416310
27,Maharashtra,297006,Pandharpur,Municipality,413304
27,Maharashtra,251559,Parli,Municipality,431515
27,Maharashtra,275730,Parner,"Town Panchayat",414302
27,Maharashtra,276305,Parshivni,"Town Panchayat",441105
27,Maharashtra,251596,Patan,"Town Panchayat",415206
27,Maharashtra,251546,Pathardi,Municipality,414102
27,Maharashtra,251418,Pathri,Municipality,431506
27,Maharashtra,251502,Pen,Municipality,402107
27,Maharashtra,303133,"Pimpalner Nagar Pnchayat","Town Panchayat",424306
27,Maharashtra,251528,"Pimpri Chinchwad","Municipal Corporations",411033
27,Maharashtra,251528,"Pimpri Chinchwad","Municipal Corporations",411034
27,Maharashtra,251530,Pune,"Municipal Corporations",412307
27,Maharashtra,251530,Pune,"Municipal Corporations",411045
27,Maharashtra,251530,Pune,"Municipal Corporations",411043
27,Maharashtra,251530,Pune,"Municipal Corporations",411041
27,Maharashtra,251530,Pune,"Municipal Corporations",411025
27,Maharashtra,251421,Purna,Municipality,431511
27,Maharashtra,251605,Ratnagiri,Municipality,415612
27,Maharashtra,276368,Sadak-Arjuni,"Town Panchayat",441806
27,Maharashtra,251539,Sangamner,Municipality,422605
27,Maharashtra,276274,Sangrampur,"Town Panchayat",444202
27,Maharashtra,276333,Shahapur,"Town Panchayat",431723
27,Maharashtra,276635,Shirol,Municipality,416103
27,Maharashtra,251280,Shirpur-Warwade,Municipality,425405
27,Maharashtra,276374,Shirur-Anantpal,"Town Panchayat",413544
27,Maharashtra,251553,Shrigonda,Municipality,413701
27,Maharashtra,276270,Tala,"Town Panchayat",402111
27,Maharashtra,251471,Thane,"Municipal Corporations",400605
27,Maharashtra,251471,Thane,"Municipal Corporations",400606
27,Maharashtra,248079,Tumsar,Municipality,441912
27,Maharashtra,251393,Umarkhed,Municipality,445206
27,Maharashtra,276637,"Vadgaon Mawal","Town Panchayat",412106
27,Maharashtra,276316,Vikramgad,"Town Panchayat",401605
27,Maharashtra,276318,Wada,"Town Panchayat",421303
27,Maharashtra,251586,Wai,Municipality,412803
27,Maharashtra,251397,Wani,Municipality,445304
27,Maharashtra,251334,Wardha,Municipality,442001
27,Maharashtra,251386,Yavatmal,Municipality,445002
27,Maharashtra,272845,"Zari Zamani","Town Panchayat",445324
28,"Andhra Pradesh",253272,Allagadda,Municipality,523357
28,"Andhra Pradesh",251699,Amadalavalasa,Municipality,523240
28,"Andhra Pradesh",248112,Anantapur,"Municipal Corporations",515001
28,"Andhra Pradesh",251741,Bhimavaram,Municipality,534201
28,"Andhra Pradesh",251756,Chilakaluripeta,Municipality,522616
28,"Andhra Pradesh",299715,Chinthalapudi,"Town Panchayat",534460
28,"Andhra Pradesh",299715,Chinthalapudi,"Town Panchayat",523357
28,"Andhra Pradesh",251739,Eluru,"Municipal Corporations",534001
28,"Andhra Pradesh",251773,"Gudur (Kurnool)","Town Panchayat",518466
28,"Andhra Pradesh",251757,Guntur,"Municipal Corporations",522034
28,"Andhra Pradesh",251780,Jammalamadugu,"Town Panchayat",516434
28,"Andhra Pradesh",251799,Kalyandurg,Municipality,515761
28,"Andhra Pradesh",251768,Kandukur,Municipality,523105
28,"Andhra Pradesh",253295,Kanigiri,Municipality,523357
28,"Andhra Pradesh",296257,Kuppam,Municipality,517425
28,"Andhra Pradesh",251789,Kurnool,"Municipal Corporations",518001
28,"Andhra Pradesh",251752,"Mangalagiri Tadepalli","Municipal Corporations",522503
28,"Andhra Pradesh",254922,Nandigama,Municipality,523357
28,"Andhra Pradesh",253273,Nandikotkur,Municipality,523240
28,"Andhra Pradesh",251755,Narasaraopeta,Municipality,522601
28,"Andhra Pradesh",251711,Nellimarla,"Town Panchayat",535217
28,"Andhra Pradesh",251711,Nellimarla,"Town Panchayat",523240
28,"Andhra Pradesh",251745,Nuzvid,Municipality,521201
28,"Andhra Pradesh",251695,"Palasa Kasibugga",Municipality,523240
28,"Andhra Pradesh",253101,Pulivendula,Municipality,516390
28,"Andhra Pradesh",248126,Puttur,Municipality,517583
28,"Andhra Pradesh",251725,Rajahmundry,"Municipal Corporations",533105
28,"Andhra Pradesh",251725,Rajahmundry,"Municipal Corporations",533103
28,"Andhra Pradesh",253102,Rajampet,Municipality,516115
28,"Andhra Pradesh",251786,Rayachoti,Municipality,516269
28,"Andhra Pradesh",251727,Samalkot,Municipality,533440
28,"Andhra Pradesh",251700,Srikakulam,"Municipal Corporations",532001
28,"Andhra Pradesh",248114,Tadipatri,Municipality,515411
28,"Andhra Pradesh",251740,Tanuku,Municipality,534211
28,"Andhra Pradesh",251774,Venkatagiri,Municipality,524132
28,"Andhra Pradesh",251709,"Vizianagaram Municipal Corporation","Municipal Corporations",535002
28,"Andhra Pradesh",254923,Vuyyuru,"Town Panchayat",521165
29,Karnataka,252013,Alur,"Town Panchayat",573213
29,Karnataka,299329,Ankalagi-Akkathangerahal,"Town Panchayat",591101
29,Karnataka,251812,Athni,"Town Municipal Council",591304
29,Karnataka,251866,Aurad,"Town Panchayat",585326
29,Karnataka,251837,Badami,"Town Municipal Council",587201
29,Karnataka,251981,Bagepalli,"Town Municipal Council",561207
29,Karnataka,297129,Bainduru,"Town Panchayat",576214
29,Karnataka,276523,Balaganur,"Town Panchayat",584138
29,Karnataka,276600,Bbmp,"Municipal Corporations",560098
29,Karnataka,276600,Bbmp,"Municipal Corporations",560079
29,Karnataka,276600,Bbmp,"Municipal Corporations",560073
29,Karnataka,276600,Bbmp,"Municipal Corporations",560058
29,Karnataka,276600,Bbmp,"Municipal Corporations",560054
29,Karnataka,276600,Bbmp,"Municipal Corporations",560013
29,Karnataka,251917,Byadgi,"Town Municipal Council",581106
29,Karnataka,253185,Channapatna,"City Municipal Council",562160
29,Karnataka,251811,Chikodi,"Town Municipal Council",591201
29,Karnataka,251941,Davanagere,"Municipal Corporations",577002
29,Karnataka,251874,Devadurga,"Town Municipal Council",584111
29,Karnataka,301176,Doddathoguru,"Town Panchayat",560100
29,Karnataka,251888,Gadag-Betigeri,"City Municipal Council",582101
29,Karnataka,276574,Ghataprabha,"Town Municipal Council",591306
29,Karnataka,251980,Gudibanda,"Town Panchayat",561209
29,Karnataka,251862,Gurmatkal,"Town Municipal Council",585214
29,Karnataka,276535,Hagaribommanahalli,"Town Municipal Council",583212
29,Karnataka,299326,Harohalli,"Town Panchayat",562112
29,Karnataka,252012,Hassan,"City Municipal Council",573201
29,Karnataka,251942,Honnali,"Town Municipal Council",577217
29,Karnataka,299335,Hootagalli,"City Municipal Council",570018
29,Karnataka,251949,Hosanagara,"Town Panchayat",577418
29,Karnataka,296976,Hunasagi,"Town Panchayat",585215
29,Karnataka,251841,Ilkal,"City Municipal Council",587125
29,Karnataka,248127,"Kalaburagi City Corporation","Municipal Corporations",585106
29,Karnataka,251897,Kalghatgi,"Town Panchayat",581204
29,Karnataka,276496,Karatagi,"Town Municipal Council",583229
29,Karnataka,251900,Karwar,"City Municipal Council",581301
29,Karnataka,276522,Kavital,"Town Panchayat",584120
29,Karnataka,251985,Kolar,"City Municipal Council",563101
29,Karnataka,301790,Konappanaagrahara,"Town Municipal Council",560100
29,Karnataka,251882,Koppal,"City Municipal Council",583231
29,Karnataka,276555,Kotekar,"Town Panchayat",575022
29,Karnataka,251953,Kundapura,"Town Municipal Council",576201
29,Karnataka,251996,Magadi,"Town Municipal Council",562131
29,Karnataka,251996,Magadi,"Town Municipal Council",561101
29,Karnataka,251996,Magadi,"Town Municipal Council",562127
29,Karnataka,276556,Malebennuru,"Town Municipal Council",577530
29,Karnataka,252021,Mangaluru,"Municipal Corporations",574145
29,Karnataka,252017,Mulki,"Town Panchayat",574154
29,Karnataka,276564,Munavalli,"Town Municipal Council",591117
29,Karnataka,252045,Mysuru,"Municipal Corporations",570030
29,Karnataka,252045,Mysuru,"Municipal Corporations",570027
29,Karnataka,252045,Mysuru,"Municipal Corporations",570026
29,Karnataka,252045,Mysuru,"Municipal Corporations",570022
29,Karnataka,252045,Mysuru,"Municipal Corporations",570009
29,Karnataka,252045,Mysuru,"Municipal Corporations",570006
29,Karnataka,252045,Mysuru,"Municipal Corporations",570005
29,Karnataka,252045,Mysuru,"Municipal Corporations",570001
29,Karnataka,252045,Mysuru,"Municipal Corporations",570020
29,Karnataka,252002,Nagamangala,"Town Municipal Council",571432
29,Karnataka,251809,Nipani,"City Municipal Council",591237
29,Karnataka,251833,Rabkavi-Banhatti,"City Municipal Council",587314
29,Karnataka,253186,Ramanagara,"City Municipal Council",562128
29,Karnataka,253132,Saragur,"Town Panchayat",571121
29,Karnataka,251828,Saundatti-Yellamma,"Town Municipal Council",591126
29,Karnataka,251852,Sedam,"Town Municipal Council",585222
29,Karnataka,251855,Shahabad,"City Municipal Council",585228
29,Karnataka,251951,Shivamogga,"Municipal Corporations",577201
29,Karnataka,252004,Shrirangapattana,"Town Municipal Council",571438
29,Karnataka,251908,Siddapur,"Town Panchayat",581355
29,Karnataka,251878,Sindhnur,"City Municipal Council",584128
29,Karnataka,252029,Someshwar,"Town Municipal Council",575023
29,Karnataka,299325,Srirampura,"Town Panchayat",570033
29,Karnataka,251847,Talikota,"Town Municipal Council",586214
29,Karnataka,251950,Tirthahalli,"Town Panchayat",577432
29,Karnataka,251976,Turuvekere,"Town Panchayat",572227
29,Karnataka,251955,Udupi,"City Municipal Council",576101
29,Karnataka,251863,Yadgir,"City Municipal Council",585202
29,Karnataka,252055,Yelandur,"Town Panchayat",571441
29,Karnataka,251879,Yelburga,"Town Panchayat",583236
29,Karnataka,251903,Yellapur,"Town Panchayat",581359
30,Goa,252075,Bicholim,Municipality,403504
30,Goa,252095,Cuncolim,Municipality,403703
30,Goa,252061,Mapusa,Municipality,403507
30,Goa,252057,Pernem,Municipality,403512
30,Goa,252082,Ponda,Municipality,403401
35,"Andaman And Nicobar Islands",253098,"Port Blair",Municipality,744102
36,Telangana,290099,Adibatla,Municipality,501510
36,Telangana,290142,Amarchinta,Municipality,509130
36,Telangana,260558,"Andole Jogipet",Municipality,502270
36,Telangana,248090,Armoor,Municipality,503224
36,Telangana,290098,"Bandlaguda Jagir","Municipal Corporations",500091
36,Telangana,290151,Bollaram,Municipality,500010
36,Telangana,290089,Chityal,Municipality,508114
36,Telangana,290143,Choutuppal,Municipality,508252
36,Telangana,290061,Dharmapuri,Municipality,505425
36,Telangana,302293,Edulapuram,Municipality,507003
36,Telangana,248103,Gadwal,Municipality,509125
36,Telangana,290084,Ghatkesar,Municipality,501301
36,Telangana,251664,Hyderabad,"Municipal Corporations",500096
36,Telangana,251664,Hyderabad,"Municipal Corporations",500001
36,Telangana,251664,Hyderabad,"Municipal Corporations",500002
36,Telangana,251664,Hyderabad,"Municipal Corporations",500019
36,Telangana,251664,Hyderabad,"Municipal Corporations",500029
36,Telangana,251664,Hyderabad,"Municipal Corporations",500030
36,Telangana,251664,Hyderabad,"Municipal Corporations",500036
36,Telangana,251664,Hyderabad,"Municipal Corporations",500046
36,Telangana,251664,Hyderabad,"Municipal Corporations",500048
36,Telangana,251664,Hyderabad,"Municipal Corporations",500052
36,Telangana,251664,Hyderabad,"Municipal Corporations",500065
36,Telangana,251664,Hyderabad,"Municipal Corporations",500068
36,Telangana,251664,Hyderabad,"Municipal Corporations",500069
36,Telangana,248086,"Kagaz Nagar",Municipality,504296
36,Telangana,248093,Kamareddy,Municipality,503111
36,Telangana,302302,Kohir,Municipality,502210
36,Telangana,290088,Kompally,Municipality,500100
36,Telangana,290074,Kosgi,Municipality,509339
36,Telangana,302301,Maddur,Municipality,509411
36,Telangana,290072,Makthal,Municipality,509208
36,Telangana,248088,Mandamarri,Municipality,504231
36,Telangana,276410,Meerpet,"Municipal Corporations",500097
36,Telangana,251689,Miryalaguda,Municipality,508207
36,Telangana,290097,Narsingi,Municipality,500089
36,Telangana,248110,Palwancha,Municipality,507115
36,Telangana,257970,Parkal,Municipality,506164
36,Telangana,257864,"Pedda Amberpet",Municipality,501505
36,Telangana,248096,Siddipet,Municipality,502103
36,Telangana,253269,Vemulawada,Municipality,505302
36,Telangana,251691,Warangal,"Municipal Corporations",506002
36,Telangana,290137,Wardhannapet,Municipality,506313
19,"West Bengal",250168,Arambag,Municipality,712601
19,"West Bengal",250128,"Ashokenagar Kalyangarh",Municipality,743222
19,"West Bengal",250175,Baidyabati,Municipality,712222
19,"West Bengal",250175,Baidyabati,Municipality,712223
19,"West Bengal",250246,Bally,Municipality,711201
19,"West Bengal",250209,Bankura,Municipality,722102
19,"West Bengal",249999,Berhampore,Municipality,742103
19,"West Bengal",250125,Bhatpara,Municipality,743127
19,"West Bengal",250125,Bhatpara,Municipality,743194
19,"West Bengal",250145,Bidhannagar,"Municipal Corporations",700089
19,"West Bengal",250145,Bidhannagar,"Municipal Corporations",700102
19,"West Bengal",250301,"Budge Budge",Municipality,700137
19,"West Bengal",250172,Chandannagar,"Municipal Corporations",712137
19,"West Bengal",298972,Dankuni,Municipality,712310
19,"West Bengal",249995,Dhulian,Municipality,742202
19,"West Bengal",250027,Dubrajpur,Municipality,731123
19,"West Bengal",250143,"Dum Dum",Municipality,700080
19,"West Bengal",249988,Gangarampore,Municipality,733124
19,"West Bengal",250105,Gayeshpur,Municipality,741250
19,"West Bengal",249972,Haldibari,Municipality,735122
19,"West Bengal",250123,Halisahar,Municipality,743134
19,"West Bengal",250247,Howrah,"Municipal Corporations",711109
19,"West Bengal",250247,Howrah,"Municipal Corporations",711105
19,"West Bengal",249956,Jalpaiguri,Municipality,735101
19,"West Bengal",250140,Kamarhati,Municipality,700057
19,"West Bengal",250000,Kandi,Municipality,742138
19,"West Bengal",250035,Katwa,Municipality,713130
19,"West Bengal",250299,Kolkata,"Municipal Corporations",700015
19,"West Bengal",250299,Kolkata,"Municipal Corporations",700067
19,"West Bengal",250299,Kolkata,"Municipal Corporations",700085
19,"West Bengal",250299,Kolkata,"Municipal Corporations",700005
19,"West Bengal",250299,Kolkata,"Municipal Corporations",700011
19,"West Bengal",250178,Konnagar,Municipality,712235
19,"West Bengal",250096,Krishnanagar,Municipality,741102
19,"West Bengal",250136,Madhyamgram,Municipality,700129
19,"West Bengal",253250,Nalhati,Municipality,731220
19,"West Bengal",250142,"North Dum Dum",Municipality,700158
19,"West Bengal",250142,"North Dum Dum",Municipality,700028
19,"West Bengal",250142,"North Dum Dum",Municipality,700052
19,"West Bengal",250142,"North Dum Dum",Municipality,700134
19,"West Bengal",250138,Panihati,Municipality,700111
19,"West Bengal",250138,Panihati,Municipality,700118
19,"West Bengal",250213,Raghunathpur,Municipality,723133
19,"West Bengal",249983,Raiganj,Municipality,733134
19,"West Bengal",250177,Rishra,Municipality,712249
19,"West Bengal",250176,Serampore,Municipality,712202
19,"West Bengal",249957,Siliguri,"Municipal Corporations",734001
19,"West Bengal",250144,"South Dum Dum",Municipality,700030
19,"West Bengal",249976,Tufanganj,Municipality,736159
19,"West Bengal",250248,Uluberia,Municipality,711315
19,"West Bengal",250248,Uluberia,Municipality,711307
19,"West Bengal",250179,"Uttarpara Kotrung",Municipality,712232
20,Jharkhand,277137,Barharwa,"Town Panchayat",816101
20,Jharkhand,253231,Bishrampur,Municipality,814101
20,Jharkhand,250416,Chakradharpur,Municipality,814101
20,Jharkhand,300374,"Chhatarpur ","Town Panchayat",822113
20,Jharkhand,248049,Deoghar,"Municipal Corporations",814112
20,Jharkhand,250378,Dhanbad,"Municipal Corporations",828115
20,Jharkhand,250378,Dhanbad,"Municipal Corporations",828126
20,Jharkhand,250378,Dhanbad,"Municipal Corporations",826003
20,Jharkhand,276352,Kapali,Municipality,831012
20,Jharkhand,250433,Mango,"Municipal Corporations",831012
20,Jharkhand,248133,Pakur,Municipality,816107
20,Jharkhand,274814,"Ramgarh Nagar Parishad",Municipality,814101
20,Jharkhand,274814,"Ramgarh Nagar Parishad",Municipality,829122
20,Jharkhand,250423,Seraikella,"Town Panchayat",833219
15,Mizoram,277318,"Aizawl Municipal Co-Operation","Municipal Corporations",796012
15,Mizoram,277318,"Aizawl Municipal Co-Operation","Municipal Corporations",796009
15,Mizoram,249765,Bairabi,"Notified Area Council",796081
15,Mizoram,249774,Khawhai,"Notified Area Council",796321
15,Mizoram,249762,Mamit,"Notified Area Council",796441
15,Mizoram,249769,Sairang,"Notified Area Council",796410
16,Tripura,249785,"Agartala Municipal Corporation","Municipal Corporations",799014
16,Tripura,249785,"Agartala Municipal Corporation","Municipal Corporations",799022
16,Tripura,249785,"Agartala Municipal Corporation","Municipal Corporations",799003
16,Tripura,249803,"Dharmanagar Municipal Council",Municipality,799251
16,Tripura,249791,Indranagar,"Town Panchayat",799006
16,Tripura,261687,"Jirania Nagar Panchayat","Town Panchayat",799045
16,Tripura,249790,Kunjaban,"Town Panchayat",799006
16,Tripura,261692,"Mohanpur Municipal Council",Municipality,799211
16,Tripura,261688,"Panisagar Nagar Panchayat","Town Panchayat",799260
16,Tripura,249787,"Sonamura Nagar Panchayat","Town Panchayat",799131
17,Meghalaya,249809,Baghmara,Municipality,794102
17,Meghalaya,249820,Jowai,Municipality,793150
17,Meghalaya,249807,Resubelpara,Municipality,794108
17,Meghalaya,249806,"Tura Municipal Board",Municipality,794001
18,Assam,249941,Badarpur,"Town Panchayat",788806
18,Assam,249922,Barpathar,"Town Panchayat",785602
18,Assam,249926,Bokajan,"Town Panchayat",782480
18,Assam,300494,"Bokakhat Tc","Town Panchayat",785612
18,Assam,249836,Bongaigaon,Municipality,783380
18,Assam,277146,Demow,"Town Panchayat",785662
18,Assam,253211,Dhakuakhana,"Town Panchayat",787055
18,Assam,249875,Dhekiajuli,Municipality,784110
18,Assam,249827,Dhubri,Municipality,783301
18,Assam,249890,Digboi,"Town Panchayat",786171
18,Assam,299967,"Dolamara Town Committee","Town Panchayat",785612
18,Assam,249924,Donkamokam,"Town Panchayat",782485
18,Assam,249826,Gauripur,"Town Panchayat",783331
18,Assam,249834,Goalpara,Municipality,783101
18,Assam,249919,Golaghat,Municipality,785621
18,Assam,300491,"Golokganj Tc","Town Panchayat",783334
18,Assam,249927,Howraghat,"Town Panchayat",782481
18,Assam,300493,"Jamugurihat Tc","Town Panchayat",784180
18,Assam,249861,Kharupatia,"Town Panchayat",784115
18,Assam,249939,"Lakhipur Municipality",Municipality,783129
18,Assam,249904,Namrup,"Town Panchayat",786621
18,Assam,249882,"North Lakhimpur",Municipality,787001
18,Assam,262892,Patacharkuchi,"Town Panchayat",781326
18,Assam,249828,Sapatgram,"Town Panchayat",783337
18,Assam,249842,Sarbhog,"Town Panchayat",781317
18,Assam,249846,Sarthebari,"Town Panchayat",781307
18,Assam,249905,Sibsagar,Municipality,785640
18,Assam,277152,Sonai,"Town Panchayat",788119
18,Assam,263017,Teoktc,"Town Panchayat",785112
24,Gujarat,251046,Anjar,Municipality,370110
24,Gujarat,251225,Anklesvar,Municipality,393001
24,Gujarat,253127,Bayad,Municipality,383325
24,Gujarat,253103,Bhabhar,Municipality,385320
24,Gujarat,251136,Bhanvad,Municipality,360510
24,Gujarat,251222,Bharuch,Municipality,392001
24,Gujarat,251261,Dharampur,Municipality,396050
24,Gujarat,251108,Dholka,Municipality,382225
24,Gujarat,251164,Gadhada,Municipality,364750
24,Gujarat,251249,Gandevi,Municipality,396360
24,Gujarat,276440,Gandhinagar,"Municipal Corporations",382010
24,Gujarat,251193,Godhra,Municipality,389001
24,Gujarat,251122,Gondal,Municipality,360311
24,Gujarat,251121,Jasdan,Municipality,360050
24,Gujarat,251147,Junagadh,"Municipal Corporations",362001
24,Gujarat,251081,Kalol,Municipality,382721
